Price,Close,High,Low,Open,Volume
Ticker,DOM.L,DOM.L,DOM.L,DOM.L,DOM.L
2023-11-30,369.357177734375,378.34640085319893,369.357177734375,376.14905349055215,1618726
2023-12-01,372.3536071777344,373.9516974772472,366.1610491785484,373.7519552404563,366794
2023-12-04,374.55096435546875,376.94808443113664,360.16821342042584,371.1550417081863,490086
2023-12-05,377.1478271484375,382.14183960940454,370.35595191290247,376.9480544575856,432948
2023-12-06,383.34039306640625,385.5377707918302,376.54854815678755,378.546153186797,1731183
2023-12-07,383.7399597167969,386.93610965326155,379.1454617970287,382.54138443997545,1015604
2023-12-08,393.1286926269531,394.1274951841959,383.3404092773531,385.3380143918386,327507
2023-12-11,393.3283996582031,398.92169957453007,390.5317649405558,394.7267474980591,515270
2023-12-12,382.3415832519531,397.5233933825962,380.5437509516813,392.7291535945159,618479
2023-12-13,385.9372863769531,391.5305865669738,383.3403937371899,391.5305865669738,643484
2023-12-14,392.7291564941406,399.12148641912177,386.33679608812605,396.52459381430754,502690
2023-12-15,388.33441162109375,396.72437726115123,388.33441162109375,392.7291671396131,3219961
2023-12-18,388.5342102050781,392.529420592791,383.34042450863683,392.529420592791,703985
2023-12-19,386.9361267089844,394.5270326743695,380.14428112371377,394.5270326743695,630404
2023-12-20,386.736328125,390.7315380003366,386.736328125,386.9360703301474,554834
2023-12-21,385.737548828125,389.33321354710023,384.7427393147718,388.1346688011199,1445094
2023-12-22,383.54022216796875,389.7328108641377,380.94332915083214,389.7328108641377,153939
2023-12-27,384.73876953125,384.73876953125,372.9528806907118,372.9528806907118,779941
2023-12-28,379.5449523925781,388.9336898555562,378.1466349799701,384.5389649240594,513425
2023-12-29,376.3487854003906,379.5449657252274,372.55334793555215,377.34758794177276,395875
2024-01-02,371.9540710449219,385.3380193893462,371.9540710449219,385.3380193893462,309709
2024-01-03,368.55810546875,374.9504350771507,367.1597881295736,369.9564228079264,567434
2024-01-04,369.5569152832031,373.1526102848678,366.76028054914866,369.5569152832031,2432635
2024-01-05,368.9576721191406,371.3547922484798,364.36317409063616,367.7591272949891,708969
2024-01-08,375.74951171875,375.74951171875,360.56770156567666,360.56770156567666,543111
2024-01-09,377.9468688964844,381.9420789915445,373.35237119095837,381.9420789915445,438534
2024-01-10,367.5593566894531,377.94689763012167,366.76032680210795,377.94689763012167,840282
2024-01-11,359.369140625,367.5593336209235,359.369140625,364.96244092848184,615010
2024-01-12,359.369140625,370.3559685321472,356.3727330139599,370.3559685321472,700236
2024-01-15,357.7711181640625,359.56895072527385,352.57733223894905,356.5725428025632,715679
2024-01-16,363.36431884765625,363.7638642121849,352.377491905818,352.377491905818,3284811
2024-01-17,358.37030029296875,362.76505537716855,354.17534836854793,361.56648026674475,473619
2024-01-18,356.5725402832031,365.16224903049056,351.97804207130173,358.57014555089614,415982
2024-01-19,353.17657470703125,363.3643420514156,349.78065225890316,358.17058727222957,303196
2024-01-22,350.7794494628906,361.56650424804326,350.7794494628906,356.5724917584294,571305
2024-01-23,352.3775329589844,354.57491079576664,350.1801856032374,352.9768205945646,294604
2024-01-24,355.7734680175781,358.57010286702445,351.97800017214814,355.37392262677116,336289
2024-01-25,345.78546142578125,356.37274426762446,341.1909635142261,350.3799288563009,686480
2024-01-26,354.1753845214844,354.1753845214844,345.9851915533028,353.17658198785415,390247
2024-01-29,354.3751525878906,354.97444024798796,344.18738429038206,344.18738429038206,364292
2024-01-30,353.7759094238281,355.9732569565186,350.77950148567385,353.57613670220275,190041
2024-01-31,350.9792175292969,357.57132059741156,347.1837799500067,354.77468558962255,390526
2024-02-01,346.78424072265625,353.17657063622363,343.3882878326371,343.3882878326371,347398
2024-02-02,346.38470458984375,353.5760949853493,344.9863871465605,353.5760949853493,329699
2024-02-05,338.99359130859375,352.17779762517836,338.99359130859375,347.1837846993563,616875
2024-02-06,344.58685302734375,345.3858828129652,337.2875906586485,337.79500840646415,463274
2024-02-07,343.987548828125,347.58324365176327,341.5904291060432,344.1873215053947,526520
2024-02-08,342.7890625,351.3787404247434,337.1957618766294,344.3871222657892,203688
2024-02-09,345.585693359375,348.9816160418438,339.3931051587869,342.9888005500627,416387
2024-02-12,354.57489013671875,355.1741777373819,345.78544026377125,345.78544026377125,2284035
2024-02-13,348.38232421875,356.57251748505047,343.9875990070181,355.57371491506433,215936
2024-02-14,359.7686767578125,360.1681916661204,348.64200215118467,349.3811062556059,294955
2024-02-15,351.5784912109375,363.76389429191215,350.3799159803047,350.3799159803047,367856
2024-02-16,345.585693359375,362.5653372527547,343.1885732588697,362.5653372527547,1567720
2024-02-19,346.58447265625,347.38350247572413,343.9875800214085,345.5856701413905,210479
2024-02-20,366.96002197265625,371.5545194382606,352.9767873701411,354.3751047341861,783294
2024-02-21,378.9456787109375,378.9456787109375,362.9648380232351,374.55095361802626,1289102
2024-02-22,366.76031494140625,380.14426324834864,366.76031494140625,372.1538427091549,5361990
2024-02-23,351.1789855957031,361.7662988099268,347.58329028960367,359.56892098924516,775126
2024-02-26,349.58087158203125,353.77585423342884,345.9851765209809,347.58326660156246,931459
2024-02-27,354.3751525878906,355.5737279080853,341.79026413102923,341.79026413102923,1220071
2024-02-28,342.18975830078125,354.3751310714009,341.19095575494185,348.58208849794636,332399
2024-02-29,336.5964660644531,345.18617426200825,336.5964660644531,341.19096398231153,1922603
2024-03-01,345.1861572265625,345.58567213860846,336.39667675638213,341.9899769681271,623866
2024-03-04,341.989990234375,346.79623985481317,339.9923851156216,345.78545824862755,1153620
2024-03-05,346.9840087890625,350.1781774761665,339.7926485308389,345.78546398654305,1248652
2024-03-06,349.3811340332031,356.572524878632,342.5892886088817,355.9732372280069,971891
2024-03-07,367.1597900390625,372.1538023342591,349.7806333479847,352.1777531534726,1550962
2024-03-08,359.56890869140625,365.7614965335052,358.96962108071375,364.56292131212024,413953
2024-03-11,367.7591247558594,368.5581546331103,358.3633758952235,368.5581546331103,754269
2024-03-12,354.57489013671875,361.5665076887104,323.4122397125712,350.57968010700927,2639075
2024-03-13,362.3655700683594,366.1610382263057,354.9744369453557,361.9660551256904,1642373
2024-03-14,372.9528503417969,372.9528503417969,355.1741778941555,358.17058541776026,596380
2024-03-15,369.7566833496094,375.3499527478207,358.1705687028263,374.55092297122826,2372589
2024-03-18,360.36798095703125,370.15626513496807,358.37037567349773,366.7603422491686,598582
2024-03-19,355.3739318847656,362.16580745198337,352.37752426185517,358.57011220828394,582845
2024-03-20,350.7794494628906,356.17297685546697,349.58087427297,353.57608426466106,601633
